n_words_q,n_words_a_solution,n_words_a_lecture,Text_Length,Word_Count,Nouns,Verbs,Adjectives,Adverbs,Num_Numbers,Num_Commas,Num_Complex_Words,Num_Unique_Words,Num_Content_Words,Num_Content_Words_No_Stopwords,Word_Length_Syllables,Avg_Sentence_Length,Num_Prepositional_Phrases,Num_Negated_Words_Stem,Num_Negated_Words_Lead_In,Num_Main_Noun_Phrases,Avg_Main_NP_Length,Num_Verb_Phrases,Prop_Active_Voice_Verbs,Prop_Passive_Voice_Verbs,Ratio_Active_to_Passive_Verbs,Num_Words_Before_Main_Verb,Num_Agentless_Passive_Constructions,Word_Length_Std_Dev,Num_Polysemic_Words,Num_Word_Senses,Num_Word_Senses_For_Content_Words,Num_Word_Senses_For_Nouns,Num_Word_Senses_For_Verbs,Num_Word_Senses_For_Non_Auxiliary_Verbs,Num_Word_Senses_For_Adjectives,Num_Word_Senses_For_Adverbs,Distance_To_Root_Nouns,Distance_To_Root_Verbs,flesch_kincaid_grade,flesch_kincaid_ease,coleman_liau_index,automated_readability_index,smog_index,gunning_fog,traenkle_bailer_index,education_level
10,21,116,738,124,42,22,11,3,17,4,13,64,78,64,1.5564516129032258,11.615384615384615,16,0,0,43,2.0930232558139537,15,0.8,0.2,4.0,1.875,2,2.6117580126714235,42,450,322,77,168,110,57,11,6.033011937557391,1.4200649552876274,3.8,86.3,6.47,4.8,7.3,5.64,57.46917909677421,elementary
16,42,219,1404,240,100,30,19,2,0,14,45,85,159,135,1.5916666666666666,16.470588235294116,31,0,0,77,2.2467532467532467,20,0.8571428571428571,0.14285714285714285,6.0,3.3333333333333335,1,2.5153659718264105,62,513,396,165,161,97,39,10,5.873492063492063,1.6457259735878158,7.6,65.52,9.16,8.4,11.7,8.83,53.42873019607842,middle
7,20,153,792,141,46,28,8,5,24,4,6,65,88,65,1.3546099290780143,9.2,14,1,1,46,1.934782608695652,12,0.7777777777777778,0.2222222222222222,3.5,2.727272727272727,2,1.886631469283362,48,546,412,99,213,135,61,17,6.212159090909092,1.7496902403152403,2.0,96.28,3.04,1.7,6.1,4.31,95.80191100141842,elementary
31,40,268,1715,304,86,61,27,17,0,4,36,172,214,168,1.513157894736842,11.758620689655173,30,3,3,96,1.7708333333333333,42,0.9032258064516129,0.0967741935483871,9.333333333333334,2.4,3,2.51042666413721,132,1401,1240,367,521,456,78,36,6.299112243965184,1.8539271856122694,5.1,77.43,7.87,5.9,8.9,7.49,94.50181449001816,high
16,33,133,925,153,41,37,14,2,0,5,9,65,96,82,1.3137254901960784,10.444444444444445,11,0,1,44,2.090909090909091,25,1.0,0.0,18.0,3.0,0,1.8464948789618616,51,571,414,69,311,221,38,8,5.75813492063492,1.4637089518668465,3.2,87.82,7.22,5.4,7.2,4.56,128.34125756862744,elementary
31,58,706,3569,533,283,64,27,9,83,45,90,219,385,349,1.6660412757973733,8.33673469387755,53,0,5,213,1.8591549295774648,39,0.48148148148148145,0.5185185185185185,0.9285714285714286,4.2105263157894735,12,2.5854257597821553,175,1448,1232,636,303,219,64,23,6.052254276296459,1.887542187774386,6.3,63.76,8.42,7.4,9.0,5.24,96.31189993980931,high
11,93,154,1601,261,59,53,27,25,0,13,40,111,165,149,1.628352490421456,14.380952380952381,26,0,0,69,2.101449275362319,45,0.8,0.2,4.0,4.571428571428571,6,2.6090069189999396,83,647,518,151,185,159,72,34,5.494961400606563,2.0070405784691503,8.2,58.79,10.48,8.8,11.0,8.04,91.26680596825398,high
31,30,59,669,114,32,22,12,6,0,3,17,70,76,59,1.5614035087719298,13.0,11,1,1,36,1.75,20,0.7777777777777778,0.2222222222222222,3.5,6.5,2,2.4964271175701263,52,557,436,149,171,132,34,38,5.845530731894368,1.6858950837522264,6.6,68.16,8.45,6.9,9.9,7.4,96.19509712280703,high
8,42,81,630,112,39,22,11,3,0,4,10,51,86,56,1.4732142857142858,9.571428571428571,8,3,2,35,2.2285714285714286,17,0.9090909090909091,0.09090909090909091,10.0,4.333333333333333,1,2.26525441198564,38,478,358,87,156,79,49,7,7.127083102083102,1.5977898553940932,4.1,80.28,6.1,4.4,8.0,3.91,129.60963314285715,elementary
25,63,94,963,160,52,21,13,5,0,5,24,91,91,87,1.6,16.818181818181817,24,0,0,55,2.0,16,1.0,0.0,14.0,5.875,0,2.590178263652909,68,640,548,138,218,205,32,29,6.1739342403628115,2.26553417342891,8.4,63.59,10.44,10.1,11.8,9.42,27.65057818181816,high
11,122,154,1775,299,75,56,30,30,0,9,43,127,192,166,1.625418060200669,18.666666666666668,27,1,1,79,1.9620253164556962,40,0.7692307692307693,0.23076923076923078,3.3333333333333335,6.133333333333334,6,2.6236557577198245,97,802,638,205,227,169,76,47,5.9310503823661715,1.927161624924783,9.8,54.52,10.26,10.1,12.1,9.75,99.2484076075808,high
6,27,88,542,95,38,16,6,2,22,8,5,46,66,50,1.3157894736842106,11.727272727272727,9,0,0,34,1.8235294117647058,8,0.6666666666666666,0.3333333333333333,2.0,1.8333333333333333,2,1.8742754832888409,35,335,257,120,95,56,34,4,6.676543237615902,1.5970009157509155,2.5,95.06,2.82,1.9,6.1,5.12,99.35854495693778,middle
11,55,129,922,174,46,33,12,14,4,7,14,63,105,76,1.3563218390804597,14.071428571428571,12,3,3,39,1.8717948717948718,23,1.0,0.0,11.0,4.363636363636363,0,2.0679754974880926,48,455,361,66,193,141,54,17,6.929197994987469,2.0115306915306914,4.7,84.07,5.79,4.8,7.4,5.95,129.03212228571428,elementary
26,87,86,1029,172,49,29,14,7,14,8,31,100,99,88,1.5930232558139534,16.833333333333332,18,1,1,59,1.8135593220338984,20,0.8571428571428571,0.14285714285714285,6.0,5.125,2,2.499891831083369,75,587,474,151,214,175,27,31,6.174131274131275,2.2737195516698625,7.9,64.81,8.75,8.4,10.9,8.19,83.1469105736434,high
36,47,133,1075,190,44,46,18,9,4,6,27,110,126,100,1.568421052631579,13.625,12,3,3,57,1.7543859649122806,31,0.8,0.2,4.0,4.5,4,2.6936675510066683,81,820,675,196,341,289,44,25,6.300820391729483,1.7218881600259153,7.1,66.94,7.7,6.6,10.2,8.04,136.49722378947368,high
11,82,154,1565,243,60,52,32,18,0,11,37,110,163,148,1.6666666666666667,16.41176470588235,17,0,0,62,2.064516129032258,44,0.7857142857142857,0.21428571428571427,3.6666666666666665,4.235294117647059,6,2.6229847069803682,83,729,619,154,263,237,67,32,5.697286972286973,1.8720878038607847,10.1,48.3,12.23,11.0,11.9,9.2,125.94795427547808,high
26,43,69,764,128,36,30,15,7,0,3,18,74,95,72,1.578125,11.384615384615385,9,1,2,36,1.8333333333333333,18,1.0,0.0,9.0,3.142857142857143,0,2.400345332414432,51,545,415,139,222,170,30,9,5.835141636141636,2.5266017678850607,5.7,70.5,8.38,6.2,8.6,6.18,129.528266,high
19,28,119,787,147,39,22,19,5,0,8,8,64,86,75,1.3333333333333333,15.272727272727273,19,3,4,39,2.128205128205128,16,0.8571428571428571,0.14285714285714285,6.0,6.2727272727272725,1,2.13471078673341,46,486,373,85,166,127,41,18,6.344505494505494,1.6647888035106078,5.0,83.25,6.49,5.7,8.0,6.18,54.2809030401979,middle
11,1,127,946,146,41,44,11,3,0,8,25,77,99,84,1.63013698630137,12.214285714285714,15,2,2,44,1.8181818181818181,34,0.6666666666666666,0.3333333333333333,2.0,4.3076923076923075,3,2.4915413291340887,58,515,379,109,236,178,21,3,5.464683670239226,1.376105406397804,6.2,69.38,12.1,9.6,9.6,6.9,89.17397452837574,middle
28,55,94,935,155,45,29,13,7,0,6,25,97,94,83,1.6193548387096774,15.083333333333334,16,1,0,57,1.7017543859649122,20,0.9411764705882353,0.058823529411764705,16.0,4.555555555555555,1,2.5037245928073864,75,642,520,127,240,188,27,45,6.314252235219978,2.0422821622821625,7.2,66.74,9.85,8.6,10.7,7.76,86.288624344086,high
8,24,93,695,115,31,22,16,5,0,3,20,58,74,58,1.6521739130434783,10.076923076923077,11,1,1,38,1.7105263157894737,14,1.0,0.0,8.0,2.857142857142857,0,2.799270766502697,40,398,292,74,147,83,58,11,5.123684210526316,2.2512090666226006,6.7,62.54,9.42,6.8,10.0,5.95,99.55563026086956,elementary
128,171,223,2678,462,131,80,53,9,0,28,65,189,273,258,1.5389610389610389,16.09090909090909,43,0,0,141,1.8794326241134751,65,1.0,0.0,34.0,4.703703703703703,0,2.4545616787144082,153,1393,1208,366,481,403,168,22,6.05116714425925,1.78654687183908,7.6,65.73,9.1,8.2,10.8,9.15,97.91090663203462,high
36,86,49,998,174,51,33,14,8,0,4,22,84,114,92,1.5402298850574712,15.0,23,2,2,50,2.08,24,0.9090909090909091,0.09090909090909091,10.0,5.363636363636363,1,2.38704390343128,64,625,479,163,221,156,36,11,5.650134092098378,1.6434168722434028,7.4,66.23,8.69,7.5,10.0,8.83,50.90950666666666,high
6,28,88,552,97,37,18,7,3,22,6,3,46,69,51,1.288659793814433,10.833333333333334,9,0,0,34,1.8235294117647058,8,0.6666666666666666,0.3333333333333333,2.0,1.8333333333333333,2,1.89550598178555,35,355,280,120,96,57,45,4,6.617719708204137,1.6417785917785916,2.2,95.77,2.58,1.6,6.0,4.82,102.46312728522335,middle
6,94,107,1270,211,67,42,16,2,0,11,25,91,135,121,1.5308056872037914,12.789473684210526,20,2,2,58,1.8448275862068966,32,0.7619047619047619,0.23809523809523808,3.2,3.4615384615384617,4,2.516333293700481,66,594,468,127,187,129,64,1,6.3374904507257455,1.7024753275129219,5.2,77.23,10.13,8.0,8.2,5.74,98.44952147867296,middle
32,48,69,798,141,38,32,14,9,0,3,15,88,94,79,1.475177304964539,12.461538461538462,9,1,0,43,1.697674418604651,22,1.0,0.0,15.0,3.0,0,2.102403289708192,66,775,590,147,337,259,53,25,5.458103221564761,2.281169241456015,5.1,77.43,7.75,6.0,8.1,6.31,136.60360187234045,high
15,33,67,691,130,31,38,2,2,0,1,5,58,73,63,1.2923076923076924,13.0,8,0,0,44,1.2727272727272727,33,1.0,0.0,15.0,1.8888888888888888,0,1.9778208078410424,41,424,320,46,261,209,5,5,4.632478632478633,1.6893788030151666,4.4,84.88,6.31,4.8,7.0,5.34,138.97840184615384,elementary
10,63,201,1665,275,79,47,31,7,2,16,29,99,171,159,1.549090909090909,15.095238095238095,29,0,0,80,2.025,37,0.6666666666666666,0.3333333333333333,2.0,3.6666666666666665,9,2.376513176069735,68,619,513,109,252,194,44,7,5.112566005423148,1.7622664319807178,6.4,74.29,10.37,9.1,8.8,6.57,83.55107286580085,high
4,125,11,704,127,48,28,12,3,0,5,8,80,95,73,1.330708661417323,9.25,6,1,1,46,1.608695652173913,22,1.0,0.0,13.0,1.2307692307692308,0,2.245019839606804,56,486,355,124,168,91,25,5,8.05392156862745,1.4380512454612178,2.8,88.84,5.81,4.0,6.3,4.1,159.46880453543307,elementary
21,43,236,1977,306,90,51,42,10,0,4,79,142,206,184,1.7777777777777777,38.0,22,0,0,99,2.1515151515151514,34,0.92,0.08,11.5,6.0,2,2.8347408133129304,114,1051,925,223,338,299,162,37,5.916995476179149,1.8092066020637447,16.5,31.75,13.82,19.3,18.9,17.13,106.34354734640522,high
11,23,164,889,158,41,40,10,6,26,5,5,78,97,77,1.3734177215189873,10.631578947368421,15,1,1,50,1.94,24,0.8125,0.1875,4.333333333333333,2.7857142857142856,3,1.971800881974177,56,752,626,97,440,362,50,11,6.294209956709956,1.692227657703848,2.4,95.27,3.69,2.4,5.8,4.86,99.9885983797468,elementary
16,42,219,1407,240,95,33,18,4,0,14,45,85,158,135,1.5916666666666666,16.470588235294116,31,0,0,77,2.2467532467532467,20,0.8571428571428571,0.14285714285714285,6.0,3.3333333333333335,1,2.5246561922148705,61,495,378,161,163,99,27,10,5.972259136212624,1.517453451442371,7.6,65.52,9.27,8.5,11.7,8.83,53.42873019607842,middle
18,26,119,792,144,43,18,19,3,0,8,8,64,83,73,1.375,15.0,21,1,1,38,2.1842105263157894,14,0.8333333333333334,0.16666666666666666,5.0,6.7,1,2.177279917582067,47,467,351,88,156,117,41,17,5.8985714285714295,1.8672536040957093,4.9,83.56,7.06,6.3,8.0,6.07,34.20217333333332,middle
18,26,119,791,144,41,20,21,3,0,8,10,64,85,75,1.375,15.0,19,1,1,39,2.1794871794871793,15,0.8333333333333334,0.16666666666666666,5.0,6.7,1,2.1895052537440596,47,473,361,87,161,122,44,17,6.034183673469387,1.8928494807037313,6.0,75.1,7.0,6.3,8.6,6.35,51.20261777777776,middle
13,36,133,926,151,37,37,15,3,0,5,9,64,96,81,1.3112582781456954,10.444444444444445,10,0,1,46,2.108695652173913,25,1.0,0.0,17.0,3.0,0,1.8811677645118932,52,609,447,59,300,210,43,8,5.871666666666667,1.3838478407557353,3.2,87.82,7.22,5.4,7.4,4.31,135.28183636791758,elementary
23,40,94,839,136,40,22,12,5,0,7,21,82,79,74,1.6029411764705883,14.636363636363637,19,0,0,48,1.8125,15,0.8461538461538461,0.15384615384615385,5.5,5.0,2,2.3762517189544354,59,518,431,112,182,143,25,29,5.996306471306471,2.026928318594985,7.5,65.93,10.61,9.4,11.4,8.71,41.99266177540105,high
36,86,49,991,175,52,33,16,9,0,4,22,84,119,95,1.5085714285714287,15.153846153846153,21,2,2,49,2.204081632653061,24,0.9,0.1,9.0,5.8,1,2.392846481852583,64,643,505,171,215,144,51,12,6.190879799213133,1.6215954918693907,7.4,66.23,8.29,7.2,10.0,8.81,65.70018399999998,high
8,19,85,518,99,27,15,9,4,0,9,6,56,61,52,1.3131313131313131,13.11111111111111,12,1,1,28,1.75,12,0.875,0.125,7.0,6.0,1,2.1173606207652758,38,403,342,72,127,95,43,6,5.38047619047619,1.7051924683503632,4.0,85.69,5.03,4.0,7.4,5.61,65.8472324040404,elementary
17,37,96,793,126,38,42,8,5,0,8,25,68,93,71,1.6031746031746033,10.133333333333333,11,3,3,33,1.9696969696969697,34,0.5333333333333333,0.4666666666666667,1.1428571428571428,4.071428571428571,4,2.399084397448772,54,519,301,81,251,129,20,13,5.1685635792778655,1.261476009370746,5.4,71.41,10.23,7.7,9.0,5.26,109.73198295873017,elementary
15,33,133,916,152,39,38,14,2,0,5,9,66,95,81,1.3092105263157894,10.38888888888889,10,0,1,44,2.0681818181818183,25,1.0,0.0,18.0,3.0,0,1.8547381676021313,52,584,423,76,319,229,38,8,6.005048500881834,1.4731093117408907,3.2,87.92,7.1,5.3,7.2,4.27,135.85948739181288,elementary
45,35,133,1108,193,49,42,17,8,0,6,30,118,126,102,1.61139896373057,15.357142857142858,18,2,2,55,1.8363636363636364,29,0.8125,0.1875,4.333333333333333,4.25,3,2.7310958976712207,87,969,842,243,394,355,46,25,6.243280989843489,1.8191840826232362,7.5,65.83,8.81,7.7,10.5,8.86,98.26330655810511,high
21,50,59,836,132,34,29,14,8,0,2,23,71,90,71,1.6515151515151516,13.454545454545455,14,2,2,38,2.0526315789473686,25,0.5833333333333334,0.4166666666666667,1.4,3.6666666666666665,5,2.820217576872378,48,497,401,144,156,117,54,16,5.784634148919863,2.099012842316414,8.1,58.99,11.3,9.2,10.8,8.18,84.11900678787879,high
7,28,88,564,97,38,17,6,3,30,8,3,47,68,52,1.309278350515464,11.909090909090908,9,0,0,34,1.8823529411764706,8,0.6666666666666666,0.3333333333333333,2.0,1.8333333333333333,2,1.8740782266763607,35,341,263,123,96,57,34,4,6.819513057748352,1.6417785917785916,2.6,94.86,3.45,2.5,6.1,5.18,101.60434570946578,middle
17,183,273,2517,434,141,88,36,16,2,9,59,127,306,233,1.4884792626728112,10.782608695652174,58,4,4,127,1.9133858267716535,50,0.6060606060606061,0.3939393939393939,1.5384615384615385,3.8275862068965516,3,2.204600781393728,107,1240,1013,248,510,407,68,42,5.841961243884321,1.727493012089905,4.6,78.75,7.86,5.8,9.4,4.72,52.49328698377076,middle
8,30,85,589,108,30,17,12,2,0,9,8,57,69,56,1.3518518518518519,13.1,12,1,1,31,1.8064516129032258,13,0.7777777777777778,0.2222222222222222,3.5,6.625,2,2.3497913108166806,37,401,340,72,127,95,43,2,5.148072562358276,1.8602099654731235,3.7,86.6,5.08,4.0,7.7,5.12,78.22006204444446,elementary
7,28,72,627,104,30,17,14,3,18,4,15,56,64,53,1.4807692307692308,13.666666666666666,12,0,0,34,2.5294117647058822,9,0.6666666666666666,0.3333333333333333,2.0,9.625,3,2.496132363306868,41,472,327,76,194,130,73,14,6.112857142857142,1.8278452312098927,6.9,67.55,8.16,6.9,10.5,6.33,72.53678379487178,elementary
9,49,58,500,104,27,20,8,2,0,4,4,38,78,47,1.2788461538461537,10.909090909090908,4,0,1,34,1.6764705882352942,11,1.0,0.0,5.0,16.0,0,2.494650341319157,24,295,225,79,115,76,21,0,6.053925518925519,1.7569843736510404,4.3,85.08,2.76,2.3,6.4,5.02,168.89447524475526,elementary
25,51,81,849,142,55,21,9,4,0,3,15,71,89,85,1.4788732394366197,11.357142857142858,16,0,0,48,1.6666666666666667,14,0.8571428571428571,0.14285714285714285,6.0,2.9,2,2.3413877949176314,54,509,406,129,167,115,25,16,5.618005952380953,2.0208863358863356,4.9,78.14,9.49,7.1,8.6,6.01,77.69584883702211,elementary
21,191,215,2229,393,118,78,38,7,2,7,44,112,269,200,1.455470737913486,10.714285714285714,53,4,3,115,1.8956521739130434,43,0.5833333333333334,0.4166666666666667,1.4,4.090909090909091,1,2.187312638175564,88,994,794,237,362,272,82,17,6.389885437559856,1.5988547241635316,4.6,78.85,6.99,5.1,8.7,4.37,51.05512504543799,elementary
40,89,133,1340,232,48,50,26,22,0,10,36,124,157,120,1.5732758620689655,17.6,16,4,7,57,1.8245614035087718,36,0.8181818181818182,0.18181818181818182,4.5,3.0,4,2.724888046004464,88,880,743,204,346,307,58,45,6.237904803529804,1.6008870024743038,8.2,64.2,9.22,8.8,10.0,9.12,126.21524959999999,high
48,70,706,3741,561,301,66,29,9,59,44,92,223,407,369,1.6648841354723707,7.990566037735849,52,0,5,228,1.8728070175438596,39,0.5185185185185185,0.48148148148148145,1.0769230769230769,4.2105263157894735,12,2.5687022889861177,172,1442,1217,624,307,210,69,23,5.966961929735863,1.8767972679455935,6.3,63.56,8.83,7.8,9.0,5.17,104.84498758335855,high
7,37,72,704,119,40,17,14,3,14,4,15,58,74,63,1.4285714285714286,15.333333333333334,17,0,0,36,2.5277777777777777,9,0.6666666666666666,0.3333333333333333,2.0,7.75,3,2.4040370443454924,43,486,341,84,194,130,73,14,6.411554621848739,1.8278452312098927,7.5,65.83,8.17,7.4,10.5,6.84,37.579024380952404,elementary
7,28,145,963,167,51,24,22,13,6,6,17,65,116,88,1.4850299401197604,13.714285714285714,16,0,0,49,2.510204081632653,17,0.8,0.2,4.0,5.6923076923076925,5,2.1520261635720814,52,545,398,101,196,132,66,20,5.4457375957375955,1.541178564543226,6.9,67.55,7.87,6.5,9.8,5.82,96.46070391103504,middle
38,39,173,1338,228,73,46,14,11,0,5,32,89,148,128,1.4824561403508771,17.466666666666665,23,0,0,66,1.6515151515151516,37,0.9090909090909091,0.09090909090909091,10.0,5.615384615384615,2,2.217668078910348,75,812,653,181,308,269,56,24,5.652562992562992,1.6368320171891597,6.9,72.97,9.27,8.9,10.2,7.48,87.26077785263158,elementary
28,47,69,831,132,41,32,10,10,0,3,16,82,94,81,1.621212121212121,11.76923076923077,9,0,2,40,1.75,23,1.0,0.0,13.0,4.2,0,2.2496811323893957,61,606,439,116,259,194,18,25,5.8622051282051295,2.161319242427541,6.1,69.58,11.05,8.6,8.1,6.2,131.82924872727273,high
31,30,133,1019,174,44,37,19,9,0,4,27,105,117,92,1.5977011494252873,14.0,15,3,2,49,1.816326530612245,30,0.75,0.25,3.0,3.2857142857142856,4,2.7084091729983406,79,816,671,206,330,272,42,42,5.889156557727986,1.7161763622064372,7.0,67.15,8.92,7.5,10.3,8.45,107.98514399999999,high
33,54,363,2317,389,104,67,38,14,0,29,53,159,251,200,1.532133676092545,15.133333333333333,40,3,3,106,2.169811320754717,39,0.7575757575757576,0.24242424242424243,3.125,4.136363636363637,8,2.6955318053478536,113,1086,915,238,399,341,74,17,5.844725580932478,1.6556814281314818,7.2,66.74,9.44,8.3,10.3,7.04,86.73592645895457,middle
11,1,86,656,102,35,31,5,1,0,8,18,68,72,59,1.5686274509803921,11.090909090909092,12,1,1,30,1.6666666666666667,26,0.5833333333333334,0.4166666666666667,1.4,4.2727272727272725,3,2.322846759981716,50,409,269,107,164,106,14,1,5.212307457499765,1.4162803709064096,5.7,70.5,11.39,8.8,9.1,6.47,71.82371820320856,elementary
41,43,182,1334,235,64,40,25,7,0,8,35,120,139,123,1.5148936170212766,14.105263157894736,25,3,2,73,1.6575342465753424,30,0.9411764705882353,0.058823529411764705,16.0,3.5,1,2.6114835025710956,91,930,823,219,300,261,65,22,6.036117605798456,1.5742312817567918,6.9,67.35,8.05,6.7,10.9,8.86,83.20494178723402,high
23,17,160,1087,179,52,32,14,6,0,3,25,101,117,97,1.5698324022346368,12.6875,15,2,0,52,2.0961538461538463,24,1.0,0.0,13.0,3.4545454545454546,0,2.9079272167397647,76,820,698,177,277,225,41,19,6.128031878031878,1.91913813279073,6.2,69.18,9.84,7.5,9.9,7.11,111.98040403351956,high
32,35,133,1077,181,49,35,22,9,0,6,29,113,123,100,1.6408839779005524,14.428571428571429,17,2,2,52,1.8461538461538463,26,0.7857142857142857,0.21428571428571427,3.6666666666666665,3.857142857142857,3,2.8592321219121306,84,774,642,213,281,229,64,27,6.132240409163487,1.6856486853381267,8.4,58.28,9.73,8.2,10.5,8.94,98.198682222573,high
11,1,127,1006,161,47,47,10,4,0,8,26,86,108,89,1.5590062111801242,11.8125,20,2,2,50,1.86,33,0.6470588235294118,0.35294117647058826,1.8333333333333333,4.285714285714286,3,2.4753403610750815,66,679,479,121,332,229,19,4,5.761713734294379,1.3361470637953308,6.0,69.68,10.7,8.3,9.4,6.52,63.19776940372668,middle
28,65,94,962,160,55,23,11,8,0,7,24,96,97,91,1.63125,15.833333333333334,18,0,0,58,1.8448275862068966,16,1.0,0.0,14.0,6.0,0,2.5395619701042933,71,572,489,142,183,170,21,37,5.514974064974066,2.27339473392105,7.0,67.25,9.44,8.1,10.2,7.72,74.33798666666667,high
32,35,133,1075,181,48,35,22,9,0,6,30,113,123,100,1.6519337016574585,14.428571428571429,17,2,2,52,1.8269230769230769,27,0.8,0.2,4.0,3.5,3,2.850593163422686,83,772,640,211,281,229,64,27,5.901471178394256,1.6856486853381267,8.4,58.28,9.67,8.2,10.5,8.94,98.198682222573,high
38,39,173,1338,228,73,46,14,12,0,5,32,89,148,128,1.4824561403508771,17.466666666666665,23,0,0,66,1.6515151515151516,37,0.9090909090909091,0.09090909090909091,10.0,5.615384615384615,2,2.217668078910348,75,813,654,182,308,269,56,24,5.8525629925629925,1.6368320171891597,6.9,72.97,9.27,8.9,10.2,7.48,87.26077785263158,elementary
8,30,85,578,111,34,17,12,2,0,9,5,58,72,59,1.3243243243243243,13.1,12,1,1,30,1.7666666666666666,13,0.7777777777777778,0.2222222222222222,3.5,6.625,2,2.115832464371307,38,416,355,72,127,95,49,2,5.148072562358276,1.8602099654731235,4.1,85.59,4.97,4.0,6.7,5.16,81.89583381621622,elementary
33,44,236,2006,315,91,52,39,12,0,5,78,146,208,183,1.7746031746031745,39.0,21,3,2,104,2.1346153846153846,37,0.9230769230769231,0.07692307692307693,12.0,8.0,2,2.857347435356633,114,1021,883,230,336,291,130,38,5.872655566655567,1.8763879227381735,18.1,27.49,13.59,21.2,19.7,18.57,111.94541066666665,high
28,47,69,819,131,40,31,10,11,0,3,15,80,93,80,1.6030534351145038,11.692307692307692,9,0,2,39,1.7692307692307692,23,1.0,0.0,13.0,4.2,0,2.2398824962729016,60,605,438,115,241,176,18,38,5.564797008547008,2.1649511666702947,6.0,69.68,10.82,8.4,8.1,6.18,131.25358247328245,middle
16,63,97,975,174,47,40,9,7,20,1,1,69,103,94,1.2298850574712643,12.5,15,1,1,59,1.728813559322034,33,1.0,0.0,25.0,4.5,0,1.6646539571138699,55,581,440,116,242,165,32,12,5.716118669690097,1.5490020457125722,3.0,93.74,6.24,4.8,4.6,4.56,109.18259999999998,elementary
18,26,119,785,144,42,18,19,3,0,8,10,64,83,73,1.3611111111111112,15.0,19,1,1,39,2.1794871794871793,15,0.8571428571428571,0.14285714285714285,6.0,6.7,1,2.1476080399388238,46,475,363,93,156,117,41,17,6.398571428571429,1.8672536040957093,4.9,83.56,6.77,6.0,8.0,6.07,51.20261777777776,elementary
24,56,127,1061,172,51,41,4,8,12,3,14,58,104,82,1.4534883720930232,11.0,14,5,3,52,2.0961538461538463,28,1.0,0.0,15.0,2.2142857142857144,0,2.7225447406409646,42,398,255,92,166,76,9,8,5.536246063877643,1.531550767773678,5.8,70.29,8.26,6.4,8.7,5.13,116.26954437209302,high
26,87,94,1047,173,47,31,12,8,14,9,26,106,98,91,1.583815028901734,16.153846153846153,20,1,1,61,1.7868852459016393,23,0.8947368421052632,0.10526315789473684,8.5,4.0,2,2.4457493738455445,80,707,582,146,262,223,21,36,6.3729925303454715,2.2678135356706783,8.0,64.71,8.92,8.8,10.7,8.0,70.27913040462425,high
16,125,530,3341,588,219,77,59,8,0,27,120,128,385,329,1.5952380952380953,16.875,73,1,1,173,2.352601156069364,48,0.918918918918919,0.08108108108108109,11.333333333333334,4.962962962962963,1,2.416283055624094,94,850,638,177,290,200,85,31,5.826142857142856,1.3600449268776338,7.8,65.01,8.4,7.9,11.7,7.78,59.24686353741495,middle
