orig_split,orig_idx,source_dataset,education_level,llm_judge_label,judge_raw_response
train,9191,clear,high,high,high
train,9192,clear,high,high,high
train,9193,clear,high,middle,middle
train,9194,clear,high,high,high
train,9195,clear,high,high,high
train,9196,clear,high,middle,middle
train,9197,clear,high,high,high
train,9198,clear,high,high,high
train,9199,clear,high,high,high
train,9200,clear,high,middle,middle
train,9201,clear,high,high,high
train,9202,clear,high,high,high
train,9203,clear,high,high,high
train,9204,clear,high,high,high
train,9205,clear,high,high,high
train,9206,clear,high,high,high
train,9207,clear,high,middle,middle
train,9208,clear,high,middle,middle
train,9209,clear,high,high,high
train,9210,clear,high,middle,middle
train,9211,clear,high,high,high
train,9212,clear,high,middle,middle
train,9213,clear,high,high,high
train,9214,clear,high,high,high
train,9215,clear,high,high,high
train,9216,clear,high,high,high
train,9217,clear,high,high,high
train,9218,clear,high,high,high
train,9219,clear,high,high,high
train,9220,clear,high,middle,middle
train,9221,clear,high,high,high
train,9222,clear,high,middle,middle
train,9223,clear,high,high,high
train,9224,clear,high,high,high
train,9225,clear,high,high,high
train,9226,clear,high,high,high
train,9227,clear,high,high,high
train,9228,clear,high,high,high
train,9229,clear,high,middle,middle
train,9230,clear,high,high,high
train,9231,clear,high,middle,middle
train,9232,clear,high,high,high
train,9233,clear,high,high,high
train,9234,clear,high,middle,middle
train,9235,clear,high,high,high
train,9236,clear,high,high,high
train,9237,clear,high,high,high
train,9238,clear,high,high,high
train,9239,clear,high,middle,middle
train,9240,clear,high,middle,middle
train,9241,clear,high,high,high
train,9242,clear,high,middle,middle
train,9243,clear,high,middle,middle
train,9244,clear,high,high,high
train,9245,clear,high,high,high
train,9246,clear,high,high,high
train,9247,clear,high,middle,middle
train,9248,clear,high,middle,middle
train,9249,clear,high,high,high
train,9250,clear,high,high,high
train,9251,clear,high,high,high
train,9252,clear,high,middle,middle
train,9253,clear,high,high,high
train,9254,clear,high,high,high
train,9255,clear,high,high,high
train,9256,clear,high,high,high
train,9257,clear,high,middle,middle
train,9258,clear,high,high,high
train,9259,clear,high,middle,middle
train,9260,clear,high,high,high
train,9261,clear,high,high,high
train,9262,clear,high,high,high
train,9263,clear,high,high,high
train,9264,clear,high,middle,middle
train,9265,clear,high,high,high
train,9266,clear,high,middle,middle
train,9267,clear,high,high,high
train,9268,clear,high,middle,middle
train,9269,clear,high,high,high
train,9270,clear,high,high,high
train,9271,clear,high,high,high
train,9272,clear,high,middle,middle
train,9273,clear,high,high,high
train,9274,clear,high,middle,middle
train,9275,clear,high,middle,middle
train,9276,clear,high,high,high
train,9277,clear,high,high,high
train,9278,clear,high,middle,middle
train,9279,clear,high,middle,middle
train,9280,clear,high,high,high
train,9281,clear,high,middle,middle
train,9282,clear,high,high,high
train,9283,clear,high,middle,middle
train,9284,clear,high,high,high
train,9285,clear,high,high,high
train,9286,clear,high,high,high
train,9287,clear,high,high,high
train,9288,clear,high,high,high
train,9289,clear,high,high,high
train,9290,clear,high,high,high
train,9291,clear,high,middle,middle
train,9292,clear,high,high,high
train,9293,clear,high,middle,middle
train,9294,clear,high,high,high
train,9295,clear,high,high,high
train,9296,clear,high,high,high
train,9297,clear,high,middle,middle
train,9298,clear,high,high,high
train,9299,clear,high,middle,middle
train,9300,clear,high,high,high
train,9301,clear,high,high,high
train,9302,clear,high,high,high
train,9303,clear,high,high,high
train,9304,clear,high,middle,middle
train,9305,clear,high,high,high
train,9306,clear,high,high,high
train,9307,clear,high,high,high
train,9308,clear,high,middle,middle
train,9309,clear,high,middle,middle
train,9310,clear,high,high,high
train,9311,clear,high,high,high
train,9312,clear,high,high,high
train,9313,clear,high,high,high
train,9314,clear,high,middle,middle
train,9315,clear,high,middle,middle
train,9316,clear,high,high,high
train,9317,clear,middle,high,high
train,9318,clear,middle,middle,middle
train,9319,clear,middle,middle,middle
train,9320,clear,middle,high,high
train,9321,clear,middle,high,high
train,9322,clear,middle,high,high
train,9323,clear,middle,middle,middle
train,9324,clear,middle,high,high
train,9325,clear,middle,middle,middle
train,9326,clear,middle,middle,middle
train,9327,clear,middle,elementary,elementary
train,9328,clear,middle,middle,middle
train,9329,clear,middle,middle,middle
train,9330,clear,middle,middle,middle
train,9331,clear,middle,high,high
train,9332,clear,middle,middle,middle
train,9333,clear,middle,high,high
train,9334,clear,middle,high,high
train,9335,clear,middle,middle,middle
train,9336,clear,middle,middle,middle
train,9337,clear,middle,middle,middle
train,9338,clear,middle,middle,middle
train,9339,clear,middle,elementary,elementary
train,9340,clear,middle,middle,middle
train,9341,clear,middle,middle,middle
train,9342,clear,middle,middle,middle
train,9343,clear,middle,middle,middle
train,9344,clear,middle,middle,middle
train,9345,clear,middle,middle,middle
train,9346,clear,middle,middle,middle
train,9347,clear,middle,high,high
train,9348,clear,middle,middle,middle
train,9349,clear,middle,high,high
train,9350,clear,middle,high,high
train,9351,clear,middle,middle,middle
train,9352,clear,middle,high,high
train,9353,clear,middle,middle,middle
train,9354,clear,middle,high,high
train,9355,clear,middle,middle,middle
train,9356,clear,middle,middle,middle
train,9357,clear,middle,middle,middle
train,9358,clear,middle,high,high
train,9359,clear,middle,middle,middle
train,9360,clear,middle,high,high
train,9361,clear,middle,middle,middle
train,9362,clear,middle,middle,middle
train,9363,clear,middle,middle,middle
train,9364,clear,middle,high,high
train,9365,clear,middle,middle,middle
train,9366,clear,middle,elementary,elementary
train,9367,clear,middle,high,high
train,9368,clear,middle,middle,middle
train,9369,clear,middle,high,high
train,9370,clear,middle,middle,middle
train,9371,clear,middle,high,high
train,9372,clear,middle,middle,middle
train,9373,clear,middle,high,high
train,9374,clear,middle,high,high
train,9375,clear,middle,high,high
train,9376,clear,middle,high,high
train,9377,clear,middle,high,high
train,9378,clear,middle,middle,middle
train,9379,clear,middle,elementary,elementary
train,9380,clear,middle,middle,middle
train,9381,clear,middle,middle,middle
train,9382,clear,middle,middle,middle
train,9383,clear,middle,middle,middle
train,9384,clear,middle,middle,middle
train,9385,clear,middle,middle,middle
train,9386,clear,middle,middle,middle
train,9387,clear,middle,middle,middle
train,9388,clear,middle,middle,middle
train,9389,clear,middle,middle,middle
train,9390,clear,middle,middle,middle
train,9391,clear,middle,high,high
train,9392,clear,middle,high,high
train,9393,clear,middle,middle,middle
train,9394,clear,middle,high,high
train,9395,clear,middle,elementary,elementary
train,9396,clear,middle,high,high
train,9397,clear,middle,middle,middle
train,9398,clear,middle,middle,middle
train,9399,clear,middle,middle,middle
train,9400,clear,middle,middle,middle
train,9401,clear,middle,middle,middle
train,9402,clear,middle,high,high
train,9403,clear,middle,high,high
train,9404,clear,middle,middle,middle
train,9405,clear,middle,high,high
train,9406,clear,middle,middle,middle
train,9407,clear,middle,middle,middle
train,9408,clear,middle,middle,middle
train,9409,clear,middle,middle,middle
train,9410,clear,middle,high,high
train,9411,clear,middle,high,high
train,9412,clear,middle,high,high
train,9413,clear,middle,middle,middle
train,9414,clear,middle,middle,middle
train,9415,clear,middle,middle,middle
train,9416,clear,middle,middle,middle
train,9417,clear,middle,middle,middle
train,9418,clear,middle,middle,middle
train,9419,clear,middle,middle,middle
train,9420,clear,middle,high,high
train,9421,clear,middle,high,high
train,9422,clear,middle,middle,middle
train,9423,clear,middle,middle,middle
train,9424,clear,middle,high,high
train,9425,clear,middle,high,high
train,9426,clear,middle,middle,middle
train,9427,clear,middle,high,high
train,9428,clear,middle,high,high
train,9429,clear,middle,high,high
train,9430,clear,middle,middle,middle
train,9431,clear,middle,high,high
train,9432,clear,middle,middle,middle
train,9433,clear,middle,middle,middle
train,9434,clear,middle,middle,middle
train,9435,clear,middle,middle,middle
train,9436,clear,middle,high,high
train,9437,clear,middle,high,high
train,9438,clear,middle,middle,middle
train,9439,clear,middle,middle,middle
train,9440,clear,middle,middle,middle
train,9441,clear,middle,high,high
train,9442,clear,middle,middle,middle
train,9443,clear,middle,middle,middle
train,9444,clear,middle,high,high
train,9445,clear,middle,middle,middle
train,9446,clear,middle,middle,middle
train,9447,clear,middle,high,high
train,9448,clear,middle,middle,middle
train,9449,clear,middle,high,high
train,9450,clear,middle,middle,middle
train,9451,clear,middle,middle,middle
train,9452,clear,middle,middle,middle
train,9453,clear,middle,elementary,elementary
train,9454,clear,middle,middle,middle
train,9455,clear,middle,middle,middle
train,9456,clear,middle,middle,middle
train,9457,clear,middle,middle,middle
train,9458,clear,middle,middle,middle
train,9459,clear,middle,middle,middle
train,9460,clear,middle,middle,middle
train,9461,clear,middle,middle,middle
train,9462,clear,middle,middle,middle
train,9463,clear,middle,high,high
train,9464,clear,middle,middle,middle
train,9465,clear,middle,middle,middle
train,9466,clear,middle,high,high
train,9467,clear,middle,middle,middle
train,9468,clear,middle,middle,middle
train,9469,clear,middle,high,high
train,9470,clear,middle,high,high
train,9471,clear,middle,high,high
train,9472,clear,middle,middle,middle
train,9473,clear,middle,middle,middle
train,9474,clear,middle,high,high
train,9475,clear,middle,high,high
train,9476,clear,middle,middle,middle
train,9477,clear,middle,middle,middle
train,9478,clear,middle,elementary,elementary
train,9479,clear,middle,middle,middle
train,9480,clear,middle,middle,middle
train,9481,clear,middle,high,high
train,9482,clear,middle,middle,middle
train,9483,clear,middle,high,high
train,9484,clear,middle,high,high
train,9485,clear,middle,middle,middle
train,9486,clear,middle,middle,middle
train,9487,clear,middle,middle,middle
train,9488,clear,middle,middle,middle
train,9489,clear,middle,high,high
train,9490,clear,middle,high,high
train,9491,clear,middle,high,high
train,9492,clear,middle,middle,middle
train,9493,clear,middle,high,high
train,9494,clear,middle,high,high
train,9495,clear,middle,middle,middle
train,9496,clear,middle,middle,middle
train,9497,clear,middle,middle,middle
train,9498,clear,middle,middle,middle
train,9499,clear,middle,high,high
train,9500,clear,middle,high,high
train,9501,clear,middle,middle,middle
train,9502,clear,middle,middle,middle
train,9503,clear,middle,high,high
train,9504,clear,middle,middle,middle
train,9505,clear,middle,middle,middle
train,9506,clear,middle,middle,middle
train,9507,clear,middle,middle,middle
train,9508,clear,middle,middle,middle
train,9509,clear,middle,middle,middle
train,9510,clear,middle,high,high
train,9511,clear,middle,middle,middle
train,9512,clear,middle,high,high
train,9513,clear,middle,middle,middle
train,9514,clear,middle,middle,middle
train,9515,clear,middle,middle,middle
train,9516,clear,middle,high,high
train,9517,clear,middle,high,high
train,9518,clear,middle,middle,middle
train,9519,clear,middle,middle,middle
train,9520,clear,middle,middle,middle
train,9521,clear,middle,middle,middle
train,9522,clear,middle,high,high
train,9523,clear,middle,middle,middle
train,9524,clear,middle,high,high
train,9525,clear,middle,middle,middle
train,9526,clear,middle,middle,middle
train,9527,clear,middle,high,high
train,9528,clear,middle,high,high
train,9529,clear,middle,middle,middle
train,9530,clear,middle,middle,middle
train,9531,clear,middle,middle,middle
train,9532,clear,middle,middle,middle
train,9533,clear,middle,middle,middle
train,9534,clear,middle,high,high
train,9535,clear,middle,middle,middle
train,9536,clear,middle,middle,middle
train,9537,clear,middle,middle,middle
train,9538,clear,middle,high,high
train,9539,clear,middle,middle,middle
train,9540,clear,middle,middle,middle
train,9541,clear,middle,middle,middle
train,9542,clear,middle,high,high
train,9543,clear,middle,middle,middle
train,9544,clear,middle,middle,middle
train,9545,clear,middle,middle,middle
train,9546,clear,middle,middle,middle
train,9547,clear,middle,middle,middle
train,9548,clear,middle,middle,middle
train,9549,clear,middle,middle,middle
train,9550,clear,middle,high,high
train,9551,clear,middle,high,high
train,9552,clear,middle,middle,middle
train,9553,clear,middle,middle,middle
train,9554,clear,middle,middle,middle
train,9555,clear,middle,middle,middle
train,9556,clear,middle,high,high
train,9557,clear,middle,high,high
train,9558,clear,middle,middle,middle
train,9559,clear,middle,middle,middle
train,9560,clear,middle,middle,middle
train,9561,clear,middle,high,high
train,9562,clear,middle,middle,middle
train,9563,clear,middle,middle,middle
